,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
171,CHM 502,11,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
172,CHM 502,12,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
173,CHM 502,13,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
174,CHM 502,14,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
175,CHM 502,15,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
176,CHM 502,16,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
177,CHM 502,17,Undergraduate Research,empty,Instructor permission required,empty,Independent Study
178,CHM 510,01,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
179,CHM 510,02,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
180,CHM 510,03,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
181,CHM 510,04,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
182,CHM 510,05,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
183,CHM 510,06,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
184,CHM 510,07,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
185,CHM 510,08,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
186,CHM 510,09,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
187,CHM 510,10,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
188,CHM 510,11,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
189,CHM 510,12,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
190,CHM 510,13,Undergraduate Thesis I,empty,CHM 240 Experimental Techniques,empty,Independent Study
191,CHN 110,01,Elementary Chinese I,"IDS :: Asian Studies, IDS :: Chinese Studies",no placement in Chinese 120 level or higher,empty,Lecture
192,CHN 201,01,Intermediate Chinese I,"GER - CORE :: FL (Foreign Language), IDS :: Asian Studies, IDS :: Chinese Studies",CHN 120 OR CHN PL 201,empty,Lecture
193,CHN 230,01,Survey of Chinese Literature,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Chinese Studies",empty,empty,Lecture
194,CHN 301,01,Intermediate Chinese III,"IDS :: Asian Studies, IDS :: Chinese Studies",CHN 202 OR CHN PL 301,empty,Lecture
195,CHN 401,01,Advanced Chinese I,"IDS :: Asian Studies, IDS :: Chinese Studies",CHN 302,empty,Lecture
196,CLS 103,01,Mythology,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",First Year or Sophomore Class Standing,empty,Lecture
197,CLS 105,01,The Ancient World in 50 Archaeological Objects,"GER - CORE :: HA (Historical Analysis), IDS :: Anthropology",empty,empty,Lecture
198,COM 101,01,Public Speaking,IDS :: Science Education,empty,empty,Lecture
199,COM 101,02,Public Speaking,IDS :: Science Education,empty,empty,Lecture
200,COM 101,03,Public Speaking,IDS :: Science Education,empty,empty,Lecture
201,COM 101,04,Public Speaking,IDS :: Science Education,empty,empty,Lecture
202,COM 101,05,Public Speaking,IDS :: Science Education,empty,empty,Lecture
203,COM 101,06,Public Speaking,IDS :: Science Education,empty,empty,Lecture
204,COM 101,07,Public Speaking,IDS :: Science Education,empty,empty,Lecture
205,COM 101,08,Public Speaking,IDS :: Science Education,empty,empty,Lecture
206,COM 102,01,Media & Society,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",No COM 102 equivalent,empty,Lecture
207,COM 102,02,Media & Society,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",No COM 102 equivalent,empty,Lecture
208,COM 102,03,Media & Society,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
209,COM 201,01,Rhetoric & Strategy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",COM 101 (Prerequisite or Corequisite),empty,Lecture
210,COM 201,02,Rhetoric & Strategy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",COM 101 (Prerequisite or Corequisite),empty,Lecture
211,COM 202,01,Digital Storytelling,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),COM 101 OR COM 102 OR ART 111,empty,Lecture
212,COM 202,02,Digital Storytelling,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),COM 101 OR COM 102 OR ART 111,empty,Lecture
213,COM 301,01,Rhetorical Criticism,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Writing :: WR (Writing-Research Intensive)",COM 201 Rhetoric and Strategy,empty,Lecture
214,COM 331,01,Media History,"GER - CORE :: HA (Historical Analysis), IDS :: Journalism",COM 102 Media and Society,empty,Lecture
215,COM 345,01,Sports Reporting,IDS :: Journalism,COM 202 Digital Storytelling,empty,Lecture
216,COM 345,01L,Sports Reporting,IDS :: Journalism,COM 202 Digital Storytelling,empty,Laboratory
217,COM 355,01,Propaganda,IDS :: Visual Strategy,COM 101 OR COM 102,empty,Lecture
218,COM 377,01,Persuasive Message Design,IDS :: Visual Strategy,COM 201 OR COM 202,empty,Lecture
219,COM 401,02,Studies in Rhetoric (Cultural Rhetorics),empty,COM 201 Rhetoric and Strategy,empty,Lecture
220,COM 437,01,Advanced Multimedia Storytelling,"IDS :: Journalism, IDS :: Visual Strategy",COM 202 Digital Storytelling,empty,Lecture
221,COM 503,01,Individualized Internship,empty,Instructor permission required,empty,Independent Study
222,COM 503,02,Individualized Internship,empty,Instructor permission required,empty,Independent Study
223,COM 505,01,Structured Internship,IDS :: Journalism,Instructor permission required,empty,Independent Study
224,COM 505,02,Structured Internship,IDS :: Journalism,Instructor permission required,empty,Independent Study
225,CSC 105,01,Intro to Computer Science (The Making and Breaking of Ciphers),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-01L - Intro to Computer Science (The Making and Breaking of Ciphers),Lecture
226,CSC 105,01L,Intro to Computer Science (The Making and Breaking of Ciphers),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-01 - Intro to Computer Science (The Making and Breaking of Ciphers),Laboratory
227,CSC 105,02,Intro to Computer Science (The Making and Breaking of Ciphers),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-02L - Intro to Computer Science (The Making and Breaking of Ciphers),Lecture
228,CSC 105,02L,Intro to Computer Science (The Making and Breaking of Ciphers),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-02 - Intro to Computer Science (The Making and Breaking of Ciphers),Laboratory
229,CSC 121,01,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",PRQ  - Instructor Permission Required,CSC 121-01L - Intro to Computer Programming,Lecture
230,CSC 121,01L,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-01 - Intro to Computer Programming,Laboratory
231,CSC 121,02,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",PRQ  - Instructor Permission Required,CSC 121-02L - Intro to Computer Programming,Lecture
232,CSC 121,02L,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",PRQ  - Instructor Permission Required,CSC 121-02 - Intro to Computer Programming,Laboratory
233,CSC 122,01,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,empty,Lecture
234,CSC 122,01L,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,empty,Laboratory
235,CSC 223,01,Advanced Data Structures and Software Development,IDS :: Linguistics,CSC 122 Data Structures and Algorithms,empty,Lecture
236,CSC 223,01L,Advanced Data Structures and Software Development,IDS :: Linguistics,CSC 122 Data Structures and Algorithms,empty,Laboratory
237,CSC 261,01,Discrete Structures for Computer Science,empty,CSC 105 AND CSC 121 AND (MTH 120 OR MTH 145 OR MTH 150),empty,Lecture
238,CSC 261,01L,Discrete Structures for Computer Science,empty,CSC 105 AND CSC 121 AND (MTH 120 OR MTH 145 OR MTH 150),empty,Laboratory
239,CSC 272,01,Introduction to Data Mining,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics",CSC 105 OR CSC 121,CSC 272-01L - Introduction to Data Mining,Lecture
240,CSC 272,01L,Introduction to Data Mining,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics",CSC 105 OR CSC 121,CSC 272-01 - Introduction to Data Mining,Laboratory
241,CSC 272,02,Introduction to Data Mining,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics",CSC 105 OR CSC 121,CSC 272-02L - Introduction to Data Mining,Lecture
242,CSC 272,02L,Introduction to Data Mining,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Data Analytics",CSC 105 OR CSC 121,CSC 272-02 - Introduction to Data Mining,Laboratory
243,CSC 347,01,Human Computer Interaction,empty,CSC 122 Data Structures and Algorithms,empty,Lecture
244,CSC 347,01L,Human Computer Interaction,empty,CSC 122 Data Structures and Algorithms,empty,Laboratory
245,CSC 353,01,Software Engineering,empty,CSC 122 Data Structures and Algorithms,empty,Lecture
246,CSC 353,01L,Software Engineering,empty,CSC 122 Data Structures and Algorithms,empty,Laboratory
247,CSC 461,01,Computational Theory,empty,CSC 122 AND CSC 261,empty,Lecture
248,CSC 475,01,Seminar in Computer Science,GER - Writing :: WR (Writing-Research Intensive),(any FYW course) AND CSC 122 AND (1 course in CSC numbered 300 or greater),empty,Seminar
249,DAN 120,01,Foundations of Dance,"GER - CORE :: MB (Mind and Body), IDS :: Musical Theatre",empty,empty,Lecture
250,DAN 120,02,Foundations of Dance,"GER - CORE :: MB (Mind and Body), IDS :: Musical Theatre",empty,empty,Lecture
251,ECN 100,01,Personal Finance,empty,empty,empty,Lecture
252,ECN 100,02,Personal Finance,empty,empty,empty,Lecture
253,ECN 100,03,Personal Finance,empty,empty,empty,Lecture
254,ECN 111,01,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
255,ECN 111,02,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
256,ECN 111,03,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
257,ECN 111,04,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
258,ECN 111,05,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
259,ECN 111,06,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
260,ECN 111,07,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
261,ECN 111,08,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
262,ECN 111,09,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
263,ECN 111,10,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
264,ECN 244,01,Behavioral Economics,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
265,ECN 248,01,Government and Business,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
266,ECN 250,01,Labor Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",ECN 111 Introduction to Economics,empty,Lecture
267,ECN 331,01,Empirical Methods in Economics,"GER - Writing :: WR (Writing-Research Intensive), IDS :: Data Analytics",(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),ECN 331-01L - Empirical Methods in Economics,Lecture
268,ECN 331,01L,Empirical Methods in Economics,"GER - Writing :: WR (Writing-Research Intensive), IDS :: Data Analytics",(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),ECN 331-01 - Empirical Methods in Economics,Laboratory
269,ECN 331,02,Empirical Methods in Economics,"GER - Writing :: WR (Writing-Research Intensive), IDS :: Data Analytics",(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),ECN 331-02L - Empirical Methods in Economics,Lecture
270,ECN 331,02L,Empirical Methods in Economics,"GER - Writing :: WR (Writing-Research Intensive), IDS :: Data Analytics",(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),ECN 331-02 - Empirical Methods in Economics,Laboratory
271,ECN 345,01,Intermediate Macroeconomics Analysis,empty,ECN 111 AND (MTH 145 OR MTH 150) AND (1 Economics course numbered 201 or higher excluding ECN 503),empty,Lecture
272,ECN 346,01,Intermediate Microeconomic Analysis,empty,ECN 111 AND (MTH 145 OR MTH 150) AND (1 Economics course numbered 201 or higher excluding ECN 503),empty,Lecture
273,ECN 475,01,Senior Seminar in Economics (Game Theory),IDS :: Data Analytics,ECN 331 AND ECN 345 AND ECN 346,empty,Seminar
274,ECN 503,01,Individualized Internship,empty,Instructor permission required,empty,Independent Study
275,EDU 001,01,Education Laboratory I,empty,empty,EDU 111-01 - Perspectives on American Education,Laboratory
276,EDU 001,02,Education Laboratory I,empty,empty,EDU 111-02 - Perspectives on American Education,Laboratory
277,EDU 111,01,Perspectives on American Education,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Poverty Studies",empty,EDU 001-01 - Education Laboratory I,Lecture
278,EDU 111,02,Perspectives on American Education,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Poverty Studies",empty,EDU 001-02 - Education Laboratory I,Lecture
279,EDU 120,01,Human Development,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
280,EDU 120,02,Human Development,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
281,EDU 120,03,Human Development,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
282,EDU 200,01,Health Education and Physical Activity,empty,EDU 120 Human Development,empty,Lecture
283,EDU 221,01,Students with Exceptionalities,IDS :: Science Education,EDU 111 AND EDU 120,empty,Lecture
284,EDU 225,01,Teaching and Learning: Early Primary Years,empty,EDU 111 AND EDU 120 AND EDU 330,empty,Lecture
285,EDU 330,01,Literacy Foundations and Instruction in Grades PK-3,empty,EDU 111 AND EDU 120,empty,Lecture
286,EDU 333,01,Science in Grades PK-6,IDS :: Science Education,EDU 111 AND EDU 120,empty,Lecture
287,EDU 333,01L,Science in Grades PK-6,IDS :: Science Education,EDU 111 AND EDU 120,empty,Laboratory
288,EDU 451,01,Literature for Young Adults,empty,EDU 111 AND EDU 120,empty,Lecture
289,EES 112,01,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-01L - Environmental Science,Lecture
290,EES 112,01L,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-01 - Environmental Science,Laboratory
291,EES 112,02,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-02L - Environmental Science,Lecture
292,EES 112,02L,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-02 - Environmental Science,Laboratory
293,EES 113,01,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,empty,Lecture
294,EES 113,01L,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,empty,Laboratory
295,EES 113,02,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 113-02L - Natural Hazards and Natural Disasters,Lecture
296,EES 113,02L,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 113-02 - Natural Hazards and Natural Disasters,Laboratory
297,EES 115,01,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 115-01L - Earth Systems,Lecture
298,EES 115,01L,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 115-01 - Earth Systems,Laboratory
299,EES 115,02,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 115-02L - Earth Systems,Lecture
300,EES 115,02L,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 115-02 - Earth Systems,Laboratory
301,EES 201,01,Geographic Information Systems,"IDS :: Data Analytics, IDS :: Environmental Studies, IDS :: Urban Studies",empty,empty,Lecture
302,EES 201,01L,Geographic Information Systems,"IDS :: Data Analytics, IDS :: Environmental Studies, IDS :: Urban Studies",empty,empty,Laboratory
303,EES 220,01,Mineralogy and Petrology I,empty,EES 111 OR EES 112 OR EES 113 OR EES 115,empty,Lecture
304,EES 220,01L,Mineralogy and Petrology I,empty,EES 111 OR EES 112 OR EES 113 OR EES 115,empty,Laboratory
305,EES 325,01,Structural Geology,empty,EES 220 Mineralogy and Petrology I,empty,Lecture
306,EES 325,01L,Structural Geology,empty,EES 220 Mineralogy and Petrology I,empty,Laboratory
307,EES 343,01,Environmental Systems,"GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",EES 111 OR EES 112 OR EES 113 OR EES 115 OR BIO 111 OR CHM 110,empty,Lecture
308,EES 343,01L,Environmental Systems,"GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",EES 111 OR EES 112 OR EES 113 OR EES 115 OR BIO 111 OR CHM 110,empty,Laboratory
309,EES 472,01,Research and Analysis,GER - Writing :: WR (Writing-Research Intensive),(any FYW course) AND (EES 111 OR EES 112 OR EES 113 OR EES 115),empty,Seminar
310,EES 502,01,Research,empty,Instructor permission required,empty,Independent Study
311,ENG 111,01,Texts and Meaning (Science Fiction: The Pulp Era to the Present),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
312,ENG 111,02,Texts and Meaning (Science Fiction: The Pulp Era to the Present),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
313,ENG 111,03,Texts and Meaning (American Passages),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
314,ENG 111,04,Texts and Meaning (American Passages),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
315,ENG 152,01,History of English Language,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Linguistics",FYW (First Year Writing Seminar),empty,Lecture
316,ENG 200,02,Introduction to Creative Writing,empty,FYW (First Year Writing Seminar),empty,Lecture
317,ENG 200,03,Introduction to Creative Writing,empty,FYW (First Year Writing Seminar),empty,Lecture
318,ENG 211,01,Professional Communication,"IDS :: Science Education, IDS :: Visual Strategy",FYW (First Year Writing Seminar),empty,Lecture
319,ENG 212,01,Journalism Principles and Practice,IDS :: Journalism,FYW (First Year Writing Seminar),empty,Lecture
320,ENG 241,01,Medieval Arthurian Literature,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
321,ENG 270,01,Queer Stories,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Womenâ€™s, Gender, and Sexuality Studies",FYW (First Year Writing Seminar),empty,Lecture
322,ENG 336,TS,British Romantic Literature,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Writing :: WR (Writing-Research Intensive)",empty,empty,Lecture
323,ENG 353,01,Critical and Cultural Theory,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Africana Studies",empty,empty,Lecture
324,ENG 366,TS,Drama at Stratford-upon-Avon,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
325,ENG 475,TU,Senior Seminar in English,GER - Writing :: WR (Writing-Research Intensive),Instructor Permission Required,empty,Seminar
326,ENG 476,01,Senior Seminar in Writing,GER - Writing :: WR (Writing-Research Intensive),PRQ  - Instructor Permission Required,empty,Seminar
327,FRN 110,01,Elementary French I,empty,no placement in French 115 level or higher,empty,Lecture
328,FRN 110,02,Elementary French I,empty,no placement in French 115 level or higher,empty,Lecture
329,FRN 115,01,Intensive Elementary French,empty,FRN-PL 115,empty,Lecture
330,FRN 115,02,Intensive Elementary French,empty,FRN-PL 115,empty,Lecture
331,FRN 201,01,Intermediate French I,GER - CORE :: FL (Foreign Language),FRN 115 OR FRN 120 OR FRN-PL 201,empty,Lecture
332,FRN 201,02,Intermediate French I,GER - CORE :: FL (Foreign Language),FRN 115 OR FRN 120 OR FRN-PL 201,empty,Lecture
333,FRN 215,01,French Composition,GER - CORE :: FL (Foreign Language),FRN 201 OR FRN-PL 214 or 215,empty,Lecture
334,FRN 325,TS,French Architecture in Context,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),1 course in FRN numbered 214 or higher OR FRN PL.300+,empty,Lecture
335,FRN 333,01,French Literature and Civilization III: Nineteenth and Twentieth Centuries,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",1 course in FRN numbered 215 or higher,empty,Lecture
336,FST 202,01,Introduction to Reading Film (GER: VP),"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Film Studies",No FST 202 Equivalencies,empty,Lecture
337,FST 365,01,Great Film Directors,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Film Studies",empty,empty,Lecture
338,FYW 1116,01,Language  Argument and Culture,"FYW topics :: EL (Education and Learning), FYW topics :: VC (Visual Culture), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
339,FYW 1126,01,The Ethics of Sex,"FYW topics :: PT (Philosophical Thought), FYW topics :: SG (Sexuality and Gender), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
340,FYW 1140,01,History of Detective Fiction,"FYW topics :: LT (Literature), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RE (Race, Ethnicity, and Social Class), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
341,FYW 1141,01,Homer and History,"FYW topics :: LT (Literature), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
342,FYW 1151,01,American Dream Ideal and Reality,"FYW topics :: LT (Literature), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RE (Race, Ethnicity, and Social Class), FYW topics :: SG (Sexuality and Gender), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
343,FYW 1161,01,Contemporary Issues on Film,"FYW topics :: AE (Artistic Expression), FYW topics :: CE (Current Events), FYW topics :: DF (Drama and Film), FYW topics :: RE (Race, Ethnicity, and Social Class), FYW topics :: SG (Sexuality and Gender)",empty,empty,Seminar
344,FYW 1167,01,American Disaster Literature,"FYW topics :: LT (Literature), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
345,FYW 1172,01,Dueling Perspectives: The United States In Latin America,"FYW topics :: GP (Government and Politics), FYW topics :: PH (People and Issues in History), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
346,FYW 1179,01,Our Technological Heritage,"FYW topics :: FC (Food and Culture), FYW topics :: IT (Information Technology), FYW topics :: RD (Reasoning with Data), FYW topics :: SI (Scientific Inquiry), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
347,FYW 1185,01,Crossing Borders/Rights of Passage,"FYW topics :: EL (Education and Learning), FYW topics :: LT (Literature), FYW topics :: RE (Race, Ethnicity, and Social Class), FYW topics :: SG (Sexuality and Gender), FYW topics :: SR (Self-Reflection and Identity)",empty,empty,Seminar
348,FYW 1189,01,Social History of Technology,"FYW topics :: IT (Information Technology), FYW topics :: PH (People and Issues in History), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
349,FYW 1195,01,Psychic Disorder and the Social Order,"FYW topics :: HW (Health and Wellness), FYW topics :: PH (People and Issues in History), FYW topics :: SI (Scientific Inquiry), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
350,FYW 1195,EL,Psychic Disorder and the Social Order,"FYW topics :: HW (Health and Wellness), FYW topics :: PH (People and Issues in History), FYW topics :: SI (Scientific Inquiry), GER - Writing :: FYW (First Year Writing Seminar)",Instructor Permission Required,empty,Seminar
351,FYW 1221,01,God and Justice,"FYW topics :: GP (Government and Politics), FYW topics :: PT (Philosophical Thought), FYW topics :: RS (Religion and Spirituality), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
352,FYW 1227,01,Quest for Meanings and Values through Theater,"FYW topics :: AE (Artistic Expression), FYW topics :: DF (Drama and Film), FYW topics :: PT (Philosophical Thought), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
353,FYW 1239,01,Pseudoscience and Skepticism,"FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RD (Reasoning with Data), FYW topics :: SI (Scientific Inquiry), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
354,FYW 1242,01,World of the Founding Fathers,"FYW topics :: PH (People and Issues in History), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
355,FYW 1246,01,Japanese Religion in Everyday Life,"FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: PH (People and Issues in History), GER - Writing :: FYW (First Year Writing Seminar), IDS :: Asian Studies",empty,empty,Seminar
356,FYW 1260,01,Tudor-Stuart Texts,"FYW topics :: GP (Government and Politics), FYW topics :: LT (Literature), FYW topics :: PH (People and Issues in History), FYW topics :: RS (Religion and Spirituality), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
357,FYW 1266,01,Inside the White Cube: Exhibition Practice and History,"FYW topics :: AE (Artistic Expression), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: PH (People and Issues in History), FYW topics :: VC (Visual Culture), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
358,FYW 1271,01,Engage the News,"FYW topics :: CE (Current Events), FYW topics :: GP (Government and Politics), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
359,FYW 1271,02,Engage the News,"FYW topics :: CE (Current Events), FYW topics :: GP (Government and Politics), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
