,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
742,MUS 545,01,Saxophone,empty,empty,empty,Studio
743,MUS 545A,01,Saxophone,empty,empty,empty,Lecture
744,MUS 545B,01,Saxophone,empty,empty,empty,Lecture
745,MUS 545C,01,Saxophone,empty,empty,empty,Lecture
746,MUS 545D,01,Saxophone,empty,empty,empty,Lecture
747,MUS 545E,01,Saxophone,empty,empty,empty,Lecture
748,MUS 546,01,Contra-Bassoon,empty,empty,empty,Studio
749,MUS 546A,01,Contra-Bassoon,empty,empty,empty,Studio
750,MUS 546B,01,Contra-Bassoon,empty,empty,empty,Studio
751,MUS 546C,01,Contra-Bassoon,empty,empty,empty,Studio
752,MUS 546D,01,Contra-Bassoon,empty,empty,empty,Studio
753,MUS 546E,01,Contra-Bassoon,empty,empty,empty,Studio
754,MUS 547,01,Bass Clarinet,empty,empty,empty,Studio
755,MUS 547A,01,Bass-Clarinet,empty,empty,empty,Studio
756,MUS 547B,01,Bass-Clarinet,empty,empty,empty,Studio
757,MUS 547C,01,Bass-Clarinet,empty,empty,empty,Studio
758,MUS 547D,01,Bass-Clarinet,empty,empty,empty,Studio
759,MUS 547E,01,Bass-Clarinet,empty,empty,empty,Studio
760,MUS 548,01,Piccolo,empty,empty,empty,Studio
761,MUS 548A,01,Piccolo,empty,empty,empty,Studio
762,MUS 548B,01,Piccolo,empty,empty,empty,Studio
763,MUS 548C,01,Piccolo,empty,empty,empty,Studio
764,MUS 548D,01,Piccolo,empty,empty,empty,Studio
765,MUS 548E,01,Piccolo,empty,empty,empty,Studio
766,MUS 549,01,English Horn,empty,empty,empty,Studio
767,MUS 549A,01,English Horn,empty,empty,empty,Studio
768,MUS 549B,01,English Horn,empty,empty,empty,Studio
769,MUS 549C,01,English Horn,empty,empty,empty,Studio
770,MUS 549D,01,English Horn,empty,empty,empty,Studio
771,MUS 549E,01,English Horn,empty,empty,empty,Studio
772,MUS 550,01,Percussion Performance Topics,empty,empty,empty,Studio
773,MUS 551,01,Percussion,empty,empty,empty,Studio
774,MUS 551A,01,Percussion,empty,empty,empty,Studio
775,MUS 551B,01,Percussion,empty,empty,empty,Studio
776,MUS 551C,01,Percussion,empty,empty,empty,Studio
777,MUS 551D,01,Percussion,empty,empty,empty,Studio
778,MUS 551E,01,Percussion,empty,empty,empty,Studio
779,MUS 552,01,Drum Set,empty,empty,empty,Studio
780,MUS 552A,01,Drum Set,empty,empty,empty,Studio
781,MUS 552B,01,Drum Set,empty,empty,empty,Studio
782,MUS 552C,01,Drum Set,empty,empty,empty,Studio
783,MUS 552D,01,Drum Set,empty,empty,empty,Studio
784,MUS 552E,01,Drum Set,empty,empty,empty,Studio
785,MUS 560,01,Keyboard Performance Topics,empty,empty,empty,Studio
786,MUS 561,01,Piano,empty,empty,empty,Studio
787,MUS 561,02,Piano,empty,empty,empty,Studio
788,MUS 561,03,Piano,empty,empty,empty,Studio
789,MUS 561A,01,Piano,empty,empty,empty,Studio
790,MUS 561A,02,Piano,empty,empty,empty,Studio
791,MUS 561A,03,Piano,empty,empty,empty,Studio
792,MUS 561C,01,Piano,empty,empty,empty,Studio
793,MUS 561C,02,Piano,empty,empty,empty,Studio
794,MUS 561C,03,Piano,empty,empty,empty,Studio
795,MUS 561D,01,Piano,empty,empty,empty,Studio
796,MUS 561D,02,Piano,empty,empty,empty,Studio
797,MUS 561D,03,Piano,empty,empty,empty,Studio
798,MUS 561E,01,Piano,empty,empty,empty,Studio
799,MUS 561E,02,Piano,empty,empty,empty,Studio
800,MUS 561E,03,Piano,empty,empty,empty,Studio
801,MUS 562,01,Organ,empty,empty,empty,Studio
802,MUS 562A,01,Organ,empty,empty,empty,Studio
803,MUS 562C,01,Organ,empty,empty,empty,Studio
804,MUS 562D,01,Organ,empty,empty,empty,Studio
805,MUS 562E,01,Organ,empty,empty,empty,Studio
806,MUS 563,01,Harpsichord,empty,empty,empty,Studio
807,MUS 563A,01,Harpsichord,empty,empty,empty,Studio
808,MUS 563C,01,Harpsichord,empty,empty,empty,Studio
809,MUS 563D,01,Harpsichord,empty,empty,empty,Studio
810,MUS 563E,01,Harpsichord,empty,empty,empty,Studio
811,MUS 569,01,Jazz Piano,empty,empty,empty,Studio
812,MUS 569A,01,Jazz Piano,empty,empty,empty,Studio
813,MUS 569C,01,Jazz Piano,empty,empty,empty,Studio
814,MUS 569D,01,Jazz Piano,empty,empty,empty,Studio
815,MUS 569E,01,Jazz Piano,empty,empty,empty,Studio
816,NSC 401,01,Current Topics in Neuroscience,IDS :: Neuroscience,Instructor Permission Required,empty,Seminar
817,NSC 401,02,Current Topics in Neuroscience,IDS :: Neuroscience,Instructor Permission Required,empty,Seminar
818,PHL 101,01,Introduction to Philosophy,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
819,PHL 101,02,Introduction to Philosophy,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
820,PHL 101,03,Introduction to Philosophy,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
821,PHL 101,04,Introduction to Philosophy,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
822,PHL 101,05,Introduction to Philosophy,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
823,PHL 212,01,Philosophy of Gender,"IDS :: Womenâ€™s, Gender, and Sexuality Studies",empty,empty,Lecture
824,PHL 215,01,Philosophy of Religion,empty,PHL 101 Introduction to Philosophy,empty,Lecture
825,PHL 250,01,Japanese Philosophy,"GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Japanese Studies",PHL 101 Introduction to Philosophy,empty,Lecture
826,PHL 266,01,God  Death  and the Meaning of Life,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
827,PHL 275,01,Aesthetics,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Visual Strategy",empty,empty,Lecture
828,PHL 276,01,Philosophy of Food,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
829,PHL 276,01L,Philosophy of Food,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Laboratory
830,PHL 302,01,Clinical Medical Ethics,"GER - CORE :: UQ (Ultimate Questions), IDS :: Medicine, Health and Culture",PRQ  - Instructor Permission Required,empty,Lecture
831,PHL 417,01,Philosophy of Copyright,IDS :: Visual Strategy,PHL 101 Introduction to Philosophy,empty,Lecture
832,PHL 420,01,Metaphysics: Reality  Identity and Possible Worlds,empty,PHL 101 Introduction to Philosophy,empty,Lecture
833,PHL 501,01,Independent Study,empty,PHL 101 Introduction to Philosophy,empty,Independent Study
834,PHL 506,01,Senior Honor Thesis I,empty,Instructor permission required,empty,Independent Study
835,PHY 111,01,General Physics I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),empty,empty,Lecture
836,PHY 111,01L,General Physics I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),empty,empty,Laboratory
837,PHY 111,02,General Physics I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),empty,empty,Lecture
838,PHY 111,02L,General Physics I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),empty,empty,Laboratory
839,PHY 111,03,General Physics I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),empty,empty,Lecture
840,PHY 111,03L,General Physics I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),empty,empty,Laboratory
841,PHY 111,04L,General Physics I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),empty,empty,Laboratory
842,PHY 111,05L,General Physics I,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),empty,empty,Laboratory
843,PHY 112,01,General Physics II,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),PHY 111 AND (MTH 145 OR MTH 150),empty,Lecture
844,PHY 112,01L,General Physics II,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),PHY 111 AND (MTH 145 OR MTH 150),empty,Laboratory
845,PHY 112,02,General Physics II,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),PHY 111 AND (MTH 145 OR MTH 150),empty,Lecture
846,PHY 112,02L,General Physics II,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),PHY 111 AND (MTH 145 OR MTH 150),empty,Laboratory
847,PHY 112,03L,General Physics II,GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types),PHY 111 AND (MTH 145 OR MTH 150),empty,Laboratory
848,PHY 241,01,Introduction to Modern Physics,empty,PHY 112 General Physics II,empty,Lecture
849,PHY 241,01L,Introduction to Modern Physics,empty,PHY 112 General Physics II,empty,Laboratory
850,PHY 311,01,Classical Mechanics I,empty,PHY 112 General Physics II,empty,Lecture
851,PHY 321,01,Electromagnetic Theory I,empty,PHY 112 General Physics II,empty,Lecture
852,PHY 441,01,Quantum Mechanics I,empty,PHY 241 Introduction to Modern Physics,empty,Lecture
853,PHY 502,01,Research,empty,Instructor permission required,empty,Independent Study
854,PHY 502,02,Research,empty,Instructor permission required,empty,Independent Study
855,POL 101,01,Introduction to American Government,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Journalism, IDS :: Urban Studies",empty,empty,Lecture
856,POL 101,02,Introduction to American Government,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Journalism, IDS :: Urban Studies",empty,empty,Lecture
857,POL 101,03,Introduction to American Government,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Journalism, IDS :: Urban Studies",empty,empty,Lecture
858,POL 102,01,Introduction to World Politics,GER - CORE :: HB (Empirical Study of Human Behavior),empty,empty,Lecture
859,POL 102,02,Introduction to World Politics,GER - CORE :: HB (Empirical Study of Human Behavior),empty,empty,Lecture
860,POL 102,03,Introduction to World Politics,GER - CORE :: HB (Empirical Study of Human Behavior),empty,empty,Lecture
861,POL 102,04,Introduction to World Politics,GER - CORE :: HB (Empirical Study of Human Behavior),empty,empty,Lecture
862,POL 103,01,Introduction to Political Thought,"GER - CORE :: UQ (Ultimate Questions), IDS :: Ancient Greek and Roman Studies, IDS :: Medieval & Early Modern Studies",empty,empty,Lecture
863,POL 103,02,Introduction to Political Thought,"GER - CORE :: UQ (Ultimate Questions), IDS :: Ancient Greek and Roman Studies, IDS :: Medieval & Early Modern Studies",empty,empty,Lecture
864,POL 150,01,Introduction to Political Analysis,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Urban Studies",FYW (First Year Writing Seminar) AND (POL 101 OR POL 102)  AND Instructor permission,POL 150-01L - Introduction to Political Analysis,Lecture
865,POL 150,01L,Introduction to Political Analysis,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Urban Studies",FYW (First Year Writing Seminar) AND (POL 101 OR POL 102)  AND Instructor permission,POL 150-01 - Introduction to Political Analysis,Discussion
866,POL 150,02,Introduction to Political Analysis,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Urban Studies",FYW (First Year Writing Seminar) AND (POL 101 OR POL 102),POL 150-02L - Introduction to Political Analysis,Lecture
867,POL 150,02L,Introduction to Political Analysis,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies, IDS :: Urban Studies",FYW (First Year Writing Seminar) AND (POL 101 OR POL 102),POL 150-02 - Introduction to Political Analysis,Discussion
868,POL 203,01,Judicial Processes and United States Supreme Court,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Urban Studies",POL 101 Introduction to American Government,empty,Lecture
869,POL 217,01,Pursuing Justice: the Fight to Kill Jim Crow,"GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",empty,empty,Seminar
870,POL 218,01,Health Care Public Policy and the Law,"IDS :: Medicine, Health and Culture",empty,empty,Lecture
871,POL 223,01,Politics of Developing Nations,"GER - Global Awareness :: WC (World Cultures), IDS :: Poverty Studies",POL 102 Introduction to World Politics,empty,Lecture
872,POL 225,01,Politics of the Middle East,"GER - Global Awareness :: WC (World Cultures), IDS :: Middle East and Islamic Studies",POL 102 Introduction to World Politics,empty,Lecture
873,POL 226,01,Politics of China,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Chinese Studies, IDS :: Poverty Studies",empty,empty,Lecture
874,POL 230,01,Politics of Latin America,"IDS :: Latin American and Latinx Studies, IDS :: Poverty Studies",POL 102 Introduction to World Politics,empty,Lecture
875,POL 235,01,Politics of Religious Movements,empty,POL 102 Introduction to World Politics,empty,Lecture
876,POL 251,01,International Peace and Security,empty,POL 102 Introduction to World Politics,empty,Lecture
877,POL 254,01,Foreign Policy Analysis,GER - CORE :: HB (Empirical Study of Human Behavior),POL 102 Introduction to World Politics,empty,Lecture
878,POL 301,01,American Congress,empty,POL 101 AND POL 150,empty,Lecture
879,POL 370,01,Capstone Seminar in Politics (Authoritarianism in Asia and Beyond),empty,POL 101 AND POL 102 AND POL 103 AND POL 150 AND Instructor Permission Required,empty,Seminar
880,POL 371,01,Senior Research Seminar,empty,Instructor permission required,empty,Seminar
881,POL 406,01,Fieldwork in State and Local Public Affairs,"IDS :: Journalism, IDS :: Urban Studies",POL 101 AND Instructor Permission Required,empty,Internship
882,POL 504,01,Directed Independent Study,empty,Instructor permission required,empty,Independent Study
883,PSY 111,01,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
884,PSY 111,02,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
885,PSY 111,03,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
886,PSY 111,04,Introduction to Psychology,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience",empty,empty,Lecture
887,PSY 201,02,Research Methods and Statistics I,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive), IDS :: Africana Studies",FYW (First Year Writing Seminar) AND PSY 111,empty,Lecture
888,PSY 211,01,Childhood and Adolescence,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience, IDS :: Science Education",PSY 111 General Psychology,empty,Lecture
889,PSY 211,02,Childhood and Adolescence,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Neuroscience, IDS :: Science Education",PSY 111 General Psychology,empty,Lecture
890,PSY 212,01,Social Psychology,GER - CORE :: HB (Empirical Study of Human Behavior),PSY 111 General Psychology,empty,Lecture
891,PSY 214,01,Health Psychology,"IDS :: Medicine, Health and Culture, IDS :: Neuroscience",PSY 111 General Psychology,empty,Lecture
892,PSY 215,01,Organizational Psychology,empty,PSY 111 General Psychology,empty,Lecture
893,PSY 217,01,Child Psychopathology,"IDS :: Medicine, Health and Culture",PSY 111 General Psychology,empty,Lecture
894,PSY 218,01,Adult Psychopathology,"IDS :: Medicine, Health and Culture, IDS :: Neuroscience",PSY 111 General Psychology,empty,Lecture
895,PSY 221,01,Applied Sports Psychology,empty,PSY 111 General Psychology,empty,Lecture
896,PSY 282,01,Psychology of Gender,empty,empty,empty,Lecture
897,PSY 320,01,Introduction to Biopsychology,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), IDS :: Neuroscience",PSY 202 OR BIO 222,empty,Lecture
898,PSY 320,01L,Introduction to Biopsychology,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), IDS :: Neuroscience",PSY 202 OR BIO 222,empty,Laboratory
899,PSY 404,01,Autism,"IDS :: Medicine, Health and Culture, IDS :: Neuroscience",(PSY 202 OR BIO 222) AND PSY 211 AND (instructor permission required),empty,Lecture
900,PSY 404,01L,Autism,"IDS :: Medicine, Health and Culture, IDS :: Neuroscience",(PSY 202 OR BIO 222) AND PSY 211 AND (instructor permission required),empty,Laboratory
901,PSY 416,01,Brain Imaging,IDS :: Neuroscience,PSY 320 Introduction to Biopsychology,empty,Lecture
902,PSY 505,01,Structured Internship,empty,Instructor permission required,empty,Independent Study
903,PSY 509,01,Supervised Research,empty,Instructor permission required,empty,Independent Study
904,PSY 509,02,Supervised Research,empty,Instructor permission required,empty,Independent Study
905,PSY 509,03,Supervised Research,empty,Instructor permission required,empty,Independent Study
906,PSY 509,04,Supervised Research,empty,Instructor permission required,empty,Independent Study
907,PSY 509,05,Supervised Research,empty,Instructor permission required,empty,Independent Study
908,PSY 509,06,Supervised Research,empty,Instructor permission required,empty,Independent Study
909,PSY 509,07,Supervised Research,empty,Instructor permission required,empty,Independent Study
910,PTH 101,AC,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
911,PTH 101,AL,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
912,PTH 101,BC,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
913,PTH 101,BC1,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
914,PTH 101,BH,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
915,PTH 101,BS,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
916,PTH 101,CFW,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
917,PTH 101,CK,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
918,PTH 101,CQ,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
919,PTH 101,DF,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
920,PTH 101,DG,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
921,PTH 101,EC,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
922,PTH 101,HLT,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
923,PTH 101,JA,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
924,PTH 101,JB,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
925,PTH 101,JB1,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
926,PTH 101,JBB,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
927,PTH 101,JC,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
928,PTH 101,JJ,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
929,PTH 101,JM,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
930,PTH 101,KBS,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
931,PTH 101,KH,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
932,PTH 101,KK,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
933,PTH 101,KM,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
934,PTH 101,KP,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
935,PTH 101,LC,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
936,PTH 101,MB,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
937,PTH 101,MC,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
938,PTH 101,MF,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
939,PTH 101,ML,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
940,PTH 101,MR,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
941,PTH 101,MS,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
942,PTH 101,PT,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
943,PTH 101,RA,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
944,PTH 101,RK,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
945,PTH 101,RR,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
946,PTH 101,TB,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
947,PTH 101,TL,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
948,PTH 101,VK,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
949,PTH 101,VM,Pathways 101,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
950,PTH 103,MH,Pathways 103,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
951,PTH 103,MH2,Pathways 103,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
952,PTH 201,AD,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
953,PTH 201,AFP,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
954,PTH 201,AL,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
955,PTH 201,ANR,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
956,PTH 201,AR,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
957,PTH 201,AR1,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
958,PTH 201,AT,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
959,PTH 201,BA,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
960,PTH 201,BF,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
961,PTH 201,BH,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
962,PTH 201,CFW,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
963,PTH 201,EP,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
964,PTH 201,IR,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
965,PTH 201,JB,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
966,PTH 201,JE,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
967,PTH 201,JL,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
968,PTH 201,JQ,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
969,PTH 201,KF,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
970,PTH 201,KH,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
971,PTH 201,KK,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
972,PTH 201,KK1,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
973,PTH 201,KL,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
974,PTH 201,LB,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
975,PTH 201,LF,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
976,PTH 201,LF1,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
977,PTH 201,LS1,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
978,PTH 201,LY,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
979,PTH 201,MA,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
980,PTH 201,MEA,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
981,PTH 201,MH,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
982,PTH 201,MKL,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
983,PTH 201,MW,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
984,PTH 201,NC,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
985,PTH 201,NK,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
986,PTH 201,NM,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
987,PTH 201,PD,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
988,PTH 201,PG,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
989,PTH 201,RL,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
990,PTH 201,RU,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
991,PTH 201,SH,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
992,PTH 201,SS,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
993,PTH 201,TF,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
994,PTH 201,TK,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
995,PTH 201,WB,Pathways 201,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
996,PTH 203,PG,Pathways 203,Special Course :: Pathways,Instructor Permission Required,empty,Lecture
997,PVS 101,01,Introduction to Poverty Studies,IDS :: Poverty Studies,First Year or Sophomore Class Standing,empty,Lecture
998,REL 101,01,Introduction to Religion,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
999,REL 111,01,Bible and Ultimate Meaning,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
1000,REL 125,01,Religions of the World,GER - Global Awareness :: WC (World Cultures),empty,empty,Lecture
1001,REL 210,01,Introduction to the Old Testament,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
1002,REL 211,01,New Testament and Early Christianity,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
1003,REL 220,01,Introduction to Judaism,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
1004,REL 221,01,Native American Religions,"GER - CORE :: UQ (Ultimate Questions), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), GER - Global Awareness :: WC (World Cultures)",empty,empty,Lecture
1005,REL 222,01,Introduction to Islam,"GER - CORE :: UQ (Ultimate Questions), GER - Global Awareness :: WC (World Cultures), IDS :: Middle East and Islamic Studies",PRQ  - Instructor Permission Required,empty,Lecture
1006,REL 223,01,Hindu Cultures and Religious Worlds,"GER - CORE :: UQ (Ultimate Questions), GER - Global Awareness :: WC (World Cultures), IDS :: Anthropology, IDS :: Asian Studies",empty,empty,Lecture
1007,REL 224,01,Introduction to Buddhism,"GER - CORE :: UQ (Ultimate Questions), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Chinese Studies, IDS :: Japanese Studies",empty,empty,Lecture
1008,REL 224,02,Introduction to Buddhism,"GER - CORE :: UQ (Ultimate Questions), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies, IDS :: Chinese Studies, IDS :: Japanese Studies",empty,empty,Lecture
1009,REL 230,01,Religion in America,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
1010,REL 232,01,African-American Religious History,"GER - CORE :: HA (Historical Analysis), GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Africana Studies",empty,empty,Lecture
1011,REL 248,01,Religion and the Environment,"GER - CORE :: UQ (Ultimate Questions), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies, IDS :: Science Education",empty,empty,Lecture
1012,REL 262,01,Religion and Art,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), GER - Global Awareness :: WC (World Cultures)",empty,empty,Lecture
1013,REL 263,01,Murder Mystery and Mayhem,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
