,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
322,ENG 112,02,Texts and Identities (Biography and Identity),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",FYW (First Year Writing Seminar),empty,Lecture
323,ENG 112,03,Texts and Identities (Biography and Identity),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",FYW (First Year Writing Seminar),empty,Lecture
324,ENG 200,01,Introduction to Creative Writing,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
325,ENG 200,02,Introduction to Creative Writing,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",FYW (First Year Writing Seminar),empty,Lecture
326,ENG 212,01,Journalism Principles and Practice,IDS :: Journalism,FYW (First Year Writing Seminar),empty,Lecture
327,ENG 215,01,Copyediting,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",Any First-Year Writing Seminar,empty,Lecture
328,ENG 221,01,Writing Fiction,empty,FYW (First Year Writing Seminar),empty,Lecture
329,ENG 223,01,Writing Nonfiction,IDS :: Journalism/IDS :: Science Education,FYW (First Year Writing Seminar),empty,Lecture
330,ENG 230,01,Digital Writing,IDS :: Journalism/IDS :: Visual Strategy,FYW (First Year Writing Seminar),empty,Lecture
331,ENG 270,01,Queer Stories,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/IDS :: Womenâ€™s, Gender, and Sexuality Studies",FYW (First Year Writing Seminar),empty,Lecture
332,ENG 281,01,Food Writing,empty,FYW (First Year Writing Seminar),empty,Lecture
333,ENG 319,01,Major Figures in Early Modern British Literature,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/IDS :: Medieval & Early Modern Studies",FYW (First Year Writing Seminar),empty,Lecture
334,ENG 336,01,British Romantic Literature,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Writing :: WR (Writing-Research Intensive)",FYW (First Year Writing Seminar),empty,Lecture
335,ENG 353,01,Critical and Cultural Theory,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/IDS :: Africana Studies",Declared English Major,empty,Lecture
336,ENG 363,TU,Mystery and Detective Fiction,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)/GER - Writing :: WR (Writing-Research Intensive)",FYW (First Year Writing Seminar),empty,Lecture
337,ENG 399,01,Upper Level Pathways,empty,Instructor Permission Required,empty,Experiential
338,ENG 475,01,Senior Seminar in English,GER - Writing :: WR (Writing-Research Intensive),FYW (First Year Writing Seminar),empty,Seminar
339,ENG 501,01,Independent Study,IDS :: Linguistics,Instructor permission required,empty,Independent Study
340,ENG 501,02,Independent Study,IDS :: Linguistics,Instructor permission required,empty,Independent Study
341,EST 301,01,Environment and Society,GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,empty,EST 301-01L - Environment and Society,Lecture
342,EST 301,01L,Environment and Society,GER - Global Awareness :: NE (Humans and the Natural Environment)/IDS :: Environmental Studies,empty,EST 301-01 - Environment and Society,Laboratory
343,FRN 120,01,Elementary French II,empty,FRN 110,empty,Lecture
344,FRN 120,02,Elementary French II,empty,FRN 110,empty,Lecture
345,FRN 120,03,Elementary French II,empty,FRN 110,empty,Lecture
346,FRN 201,01,Intermediate French I,GER - CORE :: FL (Foreign Language),FRN 115 OR FRN 120 OR FRN-PL 201,empty,Lecture
347,FRN 201,02,Intermediate French I,GER - CORE :: FL (Foreign Language),FRN 115 OR FRN 120 OR FRN-PL 201,empty,Lecture
348,FRN 208,01,French Language House,empty,Instructor Permission Required,empty,Experiential
349,FRN 214,01,French Conversation,GER - CORE :: FL (Foreign Language),FRN 201 OR FRN-PL 214 or 215,empty,Lecture
350,FRN 332,01,French Literature and Civilization II: Classicism and Enlightenment,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/IDS :: Medieval & Early Modern Studies",1 course in FRN numbered 214 or higher OR FRN PL.300+,empty,Lecture
351,FRN 332,TU,French Literature and Civilization II: Classicism and Enlightenment,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/IDS :: Medieval & Early Modern Studies",1 course in FRN numbered 214 or higher OR FRN PL.300+,empty,Lecture
352,FRN 430,01,Studies in French Literature,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)/GER - Writing :: WR (Writing-Research Intensive)/IDS :: Medieval & Early Modern Studies",(1 FYW course) AND ((1 course in French numbered 300 or higher) OR (FRN PL.300+)),empty,Lecture
353,FST 202,01,Introduction to Reading Film,GER - CORE :: VP (Human Cultures - Visual and Performing Arts)/IDS :: Film Studies,No FST 202 Equivalencies,FST 202-01L - Introduction to Reading Film,Lecture
354,FST 202,01L,Introduction to Reading Film,GER - CORE :: VP (Human Cultures - Visual and Performing Arts)/IDS :: Film Studies,No FST 202 Equivalencies,FST 202-01 - Introduction to Reading Film,Discussion
355,FYW 1111,01,Haunted Mansions,FYW topics :: AE (Artistic Expression)/FYW topics :: LT (Literature)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
356,FYW 1111,02,Haunted Mansions,FYW topics :: AE (Artistic Expression)/FYW topics :: LT (Literature)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
357,FYW 1137,01,Freedom or Oppression: Human Rights in Asia,"FYW topics :: GP (Government and Politics)/FYW topics :: RE (Race, Ethnicity, and Social Class)/GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
358,FYW 1140,01,History of Detective Fiction,"FYW topics :: LT (Literature)/FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: RE (Race, Ethnicity, and Social Class)/GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
359,FYW 1141,01,Homer and History,FYW topics :: LT (Literature)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
360,FYW 1167,01,American Disaster Literature,FYW topics :: LT (Literature)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
361,FYW 1178,01,Academic Autobiography,FYW topics :: PH (People and Issues in History)/FYW topics :: SR (Self-Reflection and Identity)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
362,FYW 1185,CE,Crossing Borders/Rites of Passage,"FYW topics :: EL (Education and Learning)/FYW topics :: LT (Literature)/FYW topics :: RE (Race, Ethnicity, and Social Class)/FYW topics :: SG (Sexuality and Gender)/FYW topics :: SR (Self-Reflection and Identity)",empty,empty,Seminar
363,FYW 1202,01,Medieval Forests in Literature and Law,FYW topics :: LT (Literature)/FYW topics :: PH (People and Issues in History)/FYW topics :: SP (Sustainable Practices)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
364,FYW 1206,01,Spain in the U.S. Imagination,"FYW topics :: FC (Food and Culture)/FYW topics :: PH (People and Issues in History)/FYW topics :: RE (Race, Ethnicity, and Social Class)/FYW topics :: SR (Self-Reflection and Identity)/GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
365,FYW 1232,01,Inferno: Tales of Hell and Justice,FYW topics :: LT (Literature)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
366,FYW 1234,01,Bird by Bird: Interactions in Nature and Society,FYW topics :: LT (Literature)/FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: PE (Physical Environment)/FYW topics :: SI (Scientific Inquiry)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
367,FYW 1239,01,Pseudoscience and Skepticism,FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: RD (Reasoning with Data)/FYW topics :: SI (Scientific Inquiry)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
368,FYW 1245,01,The Parables of Jesus,FYW topics :: RS (Religion and Spirituality)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
369,FYW 1266,01,Inside the White Cube: Exhibition Practice and History,FYW topics :: AE (Artistic Expression)/FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: PH (People and Issues in History)/FYW topics :: VC (Visual Culture)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
370,FYW 1272,01,Biodiversity: The Other Earthlings,FYW topics :: PE (Physical Environment)/FYW topics :: SI (Scientific Inquiry)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
371,FYW 1311,01,Game On! Tabletop Play and Contemporary Culture,FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: VC (Visual Culture)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
372,FYW 1311,02,Game On! Tabletop Play and Contemporary Culture,FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: VC (Visual Culture)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Seminar
373,FYW 1312,01,Technofeminism,"FYW topics :: IT (Information Technology)/FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: SG (Sexuality and Gender)/FYW topics :: SR (Self-Reflection and Identity)/GER - Writing :: FYW (First Year Writing Seminar)/IDS :: Womenâ€™s, Gender, and Sexuality Studies",empty,empty,Seminar
374,FYW 1320,01,"Leaders, Leadership, and Writing",FYW topics :: BW (Business World)/FYW topics :: GP (Government and Politics)/FYW topics :: PH (People and Issues in History)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Lecture
375,FYW 1321,01,African American Agency in the Civil War era,"FYW topics :: EL (Education and Learning)/FYW topics :: GP (Government and Politics)/FYW topics :: PH (People and Issues in History)/FYW topics :: RE (Race, Ethnicity, and Social Class)/GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
376,FYW 1322,01,From Frankenstein to WandaVision,"FYW topics :: DF (Drama and Film)/FYW topics :: EL (Education and Learning)/FYW topics :: LT (Literature)/FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: RE (Race, Ethnicity, and Social Class)/GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
377,FYW 1322,02,From Frankenstein to WandaVision,"FYW topics :: DF (Drama and Film)/FYW topics :: EL (Education and Learning)/FYW topics :: LT (Literature)/FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: RE (Race, Ethnicity, and Social Class)/GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
378,FYW 1323,01,What is a Cult?,FYW topics :: GP (Government and Politics)/FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: PH (People and Issues in History)/FYW topics :: RS (Religion and Spirituality)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Lecture
379,FYW 1326,01,Cultural Narratives in Reality TV,FYW topics :: AE (Artistic Expression)/FYW topics :: DF (Drama and Film)/FYW topics :: MM (Mass Media and Popular Culture)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Lecture
380,FYW 1327,01,Health Headlines,FYW topics :: HW (Health and Wellness)/FYW topics :: MM (Mass Media and Popular Culture)/FYW topics :: SI (Scientific Inquiry)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Lecture
381,FYW 1328,01,Men & Masculinities,"FYW topics :: PT (Philosophical Thought)/FYW topics :: RE (Race, Ethnicity, and Social Class)/FYW topics :: SG (Sexuality and Gender)/FYW topics :: SR (Self-Reflection and Identity)/GER - Writing :: FYW (First Year Writing Seminar)/IDS :: Womenâ€™s, Gender, and Sexuality Studies",empty,empty,Lecture
382,FYW 1330,01,The Impact of the College Environment on Health,FYW topics :: EL (Education and Learning)/FYW topics :: HW (Health and Wellness)/FYW topics :: PE (Physical Environment)/GER - Writing :: FYW (First Year Writing Seminar),empty,empty,Lecture
383,GRK 120,01,Elementary Greek II,empty,GRK 110 OR GRK-PL 120,empty,Lecture
384,GRK 315,01,Ancient Greek: Translation & Research Methods (Topic to be Determined),GER - Writing :: WR (Writing-Research Intensive)/IDS :: Linguistics,(1 FYW course) AND (GRK 201),empty,Lecture
385,GRM 120,01,Elementary German II,empty,GRM 110 OR GRM-PL 120,empty,Lecture
386,GRM 120,02,Elementary German II,empty,GRM 110 OR GRM-PL 120,empty,Lecture
387,GRM 120,03,Elementary German II,empty,GRM 110 OR GRM-PL 120,empty,Lecture
388,GRM 208,01,German Language House,empty,Instructor permission required,empty,Experiential
389,GRM 240,01,Introduction to German Comics and Graphic Novels,GER - CORE :: FL (Foreign Language),(GRM 201) OR (any Language Placement Placement in German numbered 210 or greater),empty,Lecture
390,HSC 075,01,Seminar in Public Health,empty,Declared Public Health Majors only,empty,Lecture
391,HSC 075,02,Seminar in Public Health,empty,Declared Public Health Majors only,empty,Lecture
392,HSC 101,01,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-01L - Wellness Concepts,Lecture
393,HSC 101,01L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-01 - Wellness Concepts,Laboratory
394,HSC 101,02,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-02L - Wellness Concepts,Lecture
395,HSC 101,02L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-02 - Wellness Concepts,Laboratory
396,HSC 101,03,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-03L - Wellness Concepts,Lecture
397,HSC 101,03L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-03 - Wellness Concepts,Laboratory
398,HSC 101,04,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-04L - Wellness Concepts,Lecture
399,HSC 101,04L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-04 - Wellness Concepts,Laboratory
400,HSC 101,05,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-05L - Wellness Concepts,Lecture
401,HSC 101,05L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-05 - Wellness Concepts,Laboratory
402,HSC 101,06,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-06L - Wellness Concepts,Lecture
403,HSC 101,06L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-06 - Wellness Concepts,Laboratory
404,HSC 101,07,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-07L - Wellness Concepts,Lecture
405,HSC 101,07L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-07 - Wellness Concepts,Laboratory
406,HSC 101,08,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-08L - Wellness Concepts,Lecture
407,HSC 101,08L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-08 - Wellness Concepts,Laboratory
408,HSC 101,09,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-09L - Wellness Concepts,Lecture
409,HSC 101,09L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-09 - Wellness Concepts,Laboratory
410,HSC 101,10,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-10L - Wellness Concepts,Lecture
411,HSC 101,10L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-10 - Wellness Concepts,Laboratory
412,HSC 101,11,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-11L - Wellness Concepts,Lecture
413,HSC 101,11L,Wellness Concepts,GER - CORE :: MB (Mind and Body),empty,HSC 101-11 - Wellness Concepts,Laboratory
414,HSC 102,01,Mindfulness for Stress Reduction and Wellness,GER - CORE :: MB (Mind and Body),Instructor Permission Required,HSC 102-01L - Mindfulness for Stress Reduction and Wellness,Lecture
415,HSC 102,01L,Mindfulness for Stress Reduction and Wellness,GER - CORE :: MB (Mind and Body),Instructor Permission Required,HSC 102-01 - Mindfulness for Stress Reduction and Wellness,Laboratory
416,HSC 201,01,Research and Evaluation in Health Sciences,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Data Analytics,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 201-01L - Research and Evaluation in Health Sciences,Lecture
417,HSC 201,01L,Research and Evaluation in Health Sciences,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Data Analytics,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 201-01 - Research and Evaluation in Health Sciences,Laboratory
418,HSC 201,02,Research and Evaluation in Health Sciences,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Data Analytics,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 201-02L - Research and Evaluation in Health Sciences,Lecture
419,HSC 201,02L,Research and Evaluation in Health Sciences,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Data Analytics,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 201-02 - Research and Evaluation in Health Sciences,Laboratory
420,HSC 205,01,Fundamentals of Public Health,"IDS :: Medicine, Health and Culture",(First Year or Sophomore Class Standing) OR (Declared Health Science or Public Health Majors),empty,Lecture
421,HSC 205,02,Fundamentals of Public Health,"IDS :: Medicine, Health and Culture",(First Year or Sophomore Class Standing) OR (Declared Health Science or Public Health Majors),empty,Lecture
422,HSC 210,01,Anatomy and Physiology I,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 210-01L - Anatomy and Physiology I,Lecture
423,HSC 210,01L,Anatomy and Physiology I,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 210-01 - Anatomy and Physiology I,Laboratory
424,HSC 210,02,Anatomy and Physiology I,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 210-02L - Anatomy and Physiology I,Lecture
425,HSC 210,02L,Anatomy and Physiology I,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),HSC 210-02 - Anatomy and Physiology I,Laboratory
426,HSC 211,01,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-01L - Anatomy and Physiology II,Lecture
427,HSC 211,01L,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-01 - Anatomy and Physiology II,Laboratory
428,HSC 211,02,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-02L - Anatomy and Physiology II,Lecture
429,HSC 211,02L,Anatomy and Physiology II,empty,HSC 210 AND (Declared Health Science or Public Health Majors only),HSC 211-02 - Anatomy and Physiology II,Laboratory
430,HSC 242,01,Scientific Principles of Coaching,empty,HSC 101 Wellness Concepts,empty,Lecture
431,HSC 300,01,Chronic Disease: Epidemiology and Prevention,"IDS :: Medicine, Health and Culture",HSC 101 AND (Declared Health Science or Public Health Majors only),empty,Lecture
432,HSC 305,01,Global Public Health (Survey in Global Public Health),"GER - Global Awareness :: WC (World Cultures)/GER - Writing :: WR (Writing-Research Intensive)/IDS :: Medicine, Health and Culture/IDS :: Poverty Studies",(HSC 201) AND (HSC 205) AND (Declared HSC or PBH majors),empty,Lecture
433,HSC 305,02,Global Public Health (Survey in Global Public Health),"GER - Global Awareness :: WC (World Cultures)/GER - Writing :: WR (Writing-Research Intensive)/IDS :: Medicine, Health and Culture/IDS :: Poverty Studies",(HSC 201) AND (HSC 205) AND (Declared HSC or PBH majors),empty,Lecture
434,HSC 308,01,Exercise Epidemiology,"GER - Writing :: WR (Writing-Research Intensive)/IDS :: Medicine, Health and Culture",(1 FYW course) and (HSC 201),empty,Lecture
435,HSC 313,02,Fundamentals of Physical Rehabilitation,"IDS :: Medicine, Health and Culture",HSC 210 Anatomy and Physiology I,empty,Lecture
436,HSC 314,01,Essentials of Strength and Conditioning,empty,HSC 101 AND HSC 210,empty,Lecture
437,HSC 315,01,Fundamentals of Nutrition,"IDS :: Medicine, Health and Culture",HSC 101 AND (BIO 111 or CHM 110 or HSC 211) AND (Declared HSC or PBH major),empty,Lecture
438,HSC 332,01,Graded Exercise Test Practicum,empty,HSC 101 AND (Declared Health Science or Public Health Majors only),empty,Lecture
439,HSC 343,01,Pathophysiology of Infectious Disease,"IDS :: Medicine, Health and Culture",Declared Health Science or Public Health Majors only,empty,Lecture
440,HSC 401,01,Epidemiology,"IDS :: Data Analytics/IDS :: Medicine, Health and Culture",(HSC 201) AND (HSC 205) AND (Declared HSC or PBH majors),HSC 401-01L - Epidemiology,Lecture
441,HSC 401,01L,Epidemiology,"IDS :: Data Analytics/IDS :: Medicine, Health and Culture",(HSC 201) AND (HSC 205) AND (Declared HSC or PBH majors),HSC 401-01 - Epidemiology,Laboratory
442,HSC 501,01,Independent Study,empty,Instructor permission required,empty,Independent Study
443,HSC 501,02,Independent Study,empty,Instructor permission required,empty,Independent Study
444,HSC 502,01,Research,empty,Instructor permission required,empty,Independent Study
445,HSC 502,02,Research,empty,Instructor permission required,empty,Independent Study
446,HSC 502,03,Research,empty,Instructor permission required,empty,Independent Study
447,HSC 503,01,Individualized Internship,empty,Instructor permission required,empty,Independent Study
448,HSC 503,02,Individualized Internship,empty,Instructor permission required,empty,Independent Study
449,HSC 505,01,Structured Internship,empty,Instructor permission required,empty,Independent Study
450,HSC 505,02,Structured Internship,empty,Instructor permission required,empty,Independent Study
451,HST 104,01,Europe in the Modern World,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
452,HST 104,02,Europe in the Modern World,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
453,HST 104,03,Europe in the Modern World,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
454,HST 104,04,Europe in the Modern World,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
455,HST 111,01,Passages in the Ancient and Medieval World,GER - CORE :: HA (Historical Analysis)/GER - Global Awareness :: WC (World Cultures)/IDS :: Medieval & Early Modern Studies,empty,empty,Lecture
456,HST 112,01,Passages in the Early Modern World,"GER - CORE :: HA (Historical Analysis)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)/GER - Global Awareness :: WC (World Cultures)/IDS :: Medieval & Early Modern Studies",PRQ  - Instructor Permission Required,empty,Lecture
457,HST 112,02,Passages in the Early Modern World,"GER - CORE :: HA (Historical Analysis)/GER - Global Awareness :: IEJ (Identities, Equity, and Justice)/GER - Global Awareness :: WC (World Cultures)/IDS :: Medieval & Early Modern Studies",Instructor Permission Required,empty,Lecture
458,HST 122,02,United States and the World since 1877,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
459,HST 124,TU,War  Military and Society in American History,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
460,HST 141,01,Latin America in the Early Modern World,GER - CORE :: HA (Historical Analysis)/GER - Global Awareness :: WC (World Cultures)/IDS :: Latin American and Latinx Studies/IDS :: Medieval & Early Modern Studies,empty,empty,Lecture
461,HST 166,01,China in the Modern World,GER - CORE :: HA (Historical Analysis)/GER - Global Awareness :: WC (World Cultures)/IDS :: Asian Studies/IDS :: Chinese Studies,empty,empty,Lecture
462,HST 203,01,The Crusades,IDS :: Medieval & Early Modern Studies,1 course in HST numbered HST 100 through HST 166,empty,Lecture
463,HST 224,01,American Civil War Era,IDS :: Africana Studies,1 course in HST numbered HST 100 through HST 166,empty,Lecture
464,HST 277,01,Wars  Rebellions and Revolutions (English Civil War),IDS :: Medieval & Early Modern Studies,Instructor Permission Required,empty,Lecture
465,HST 278,01,Empire and Imperialism (The Mongol Empire),IDS :: Medieval & Early Modern Studies,empty,empty,Lecture
466,HST 285,01,Apparel and Identity in America,"IDS :: Womenâ€™s, Gender, and Sexuality Studies",1 course in History numbered HST 100 through HST 166,empty,Lecture
467,HST 312,01,History of Business,empty,1 course in HST numbered HST 100 through HST 166,empty,Lecture
468,HST 316,01,"Museums, Movies, and Monuments",empty,empty,empty,Lecture
469,HST 331,01,The Plains Indians,empty,1 Course in History Numbered HST 100 through 166,empty,Lecture
470,HST 476,01,Senior Seminar in History II (The Fashioned Body),empty,HST 475 Senior Seminar in History,empty,Lecture
471,HST 476,02,Senior Seminar in History II (America's Long Civil Rights Movement),empty,HST 475 Senior Seminar in History,empty,Lecture
472,HST 501,01,Independent Study,empty,Instructor permission required,empty,Independent Study
473,HST 501,02,Independent Study,empty,Instructor permission required,empty,Independent Study
474,HST 501,03,Independent Study,empty,Instructor permission required,empty,Independent Study
475,HUM 502,01,Humanities Lab (Applying Film Production Skills to Advance Humanities Projects),IDS :: Linguistics,Instructor Permission Required,empty,Lecture
476,IGD 101,01,Introduction to Intergroup Dialogue (Spirituality and Wonder),empty,empty,empty,Lecture
477,IGD 101,02,Introduction to Intergroup Dialogue (Bodies),empty,empty,empty,Lecture
478,IGD 101,03,Introduction to Intergroup Dialogue (Race and Ethnicity),empty,empty,empty,Lecture
479,JPN 120,01,Elementary Japanese II,IDS :: Asian Studies/IDS :: Japanese Studies,JPN 110 OR JPN-PL 120,empty,Lecture
480,JPN 120,02,Elementary Japanese II,IDS :: Asian Studies/IDS :: Japanese Studies,JPN 110 OR JPN-PL 120,empty,Lecture
481,JPN 202,01,Intermediate Japanese II,GER - CORE :: FL (Foreign Language)/IDS :: Asian Studies/IDS :: Japanese Studies,JPN 201 OR JPN-PL 202,empty,Lecture
482,JPN 202,TU,Intermediate Japanese II,GER - CORE :: FL (Foreign Language)/IDS :: Asian Studies/IDS :: Japanese Studies,JPN 201 OR JPN-PL 202,empty,Lecture
483,JPN 302,01,Intermediate Japanese IV,IDS :: Asian Studies/IDS :: Japanese Studies,JPN 301,empty,Lecture
484,JPN 402,01,Advanced Japanese II,IDS :: Asian Studies/IDS :: Japanese Studies,JPN 302,empty,Lecture
485,JPN 504,01,Directed Independent Study,IDS :: Linguistics,Instructor permission required,empty,Independent Study
486,JPN 504,02,Directed Independent Study,IDS :: Linguistics,Instructor permission required,empty,Independent Study
487,LAS 470,01,Issues in Latin America,IDS :: Latin American and Latinx Studies,empty,empty,Seminar
488,LNG 210,01,General Linguistics,GER - CORE :: HB (Empirical Study of Human Behavior)/IDS :: Anthropology/IDS :: Linguistics,empty,empty,Lecture
489,LNG 260,01,The Bilingual Mind,GER - CORE :: HB (Empirical Study of Human Behavior)/GER - Writing :: WR (Writing-Research Intensive),Any FYW and 1 course from subject LNG,empty,Lecture
490,LNG 503,01,Individualized Internship,empty,Instructor Permission Required,empty,Lecture
491,LNG 503,02,Individualized Internship,empty,Instructor Permission Required,empty,Lecture
492,LTN 120,01,Elementary Latin II,empty,LTN 110,empty,Lecture
493,LTN 120,02,Elementary Latin II,empty,LTN 110,empty,Lecture
494,LTN 305,01,Latin: Analytical Approaches (Manilius),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",LTN 201 OR LTN 202 OR LTN PL UL,empty,Lecture
495,MEM 201,01,Medieval and Early Modern Studies Colloquium,IDS :: Medieval & Early Modern Studies,empty,empty,Lecture
496,MES 401,01,Middle Eastern and Islamic Studies Capstone Seminar,IDS :: Middle East and Islamic Studies,1 course that counts for the MES minor,empty,Seminar
497,MLL 360,01L,Latin America Through Film,GER - CORE :: VP (Human Cultures - Visual and Performing Arts)/GER - Global Awareness :: WC (World Cultures)/IDS :: Film Studies/IDS :: Latin American and Latinx Studies,empty,MLL 360-01 - Latin America Through Film,Discussion
498,MSL 102,01,Foundations of Agile and Adaptive Leadership,empty,empty,MSL 102-01L - Foundations of Agile and Adaptive Leadership,Lecture
499,MSL 102,01L,Foundations of Agile and Adaptive Leadership,empty,empty,MSL 102-01 - Foundations of Agile and Adaptive Leadership,Laboratory
500,MSL 202,01,Decision Making and Army Doctrine,empty,empty,MSL 202-01L - Decision Making and Army Doctrine,Lecture
501,MSL 202,01L,Decision Making and Army Doctrine,empty,empty,MSL 202-01 - Decision Making and Army Doctrine,Laboratory
502,MSL 202,TS,Decision Making and Army Doctrine,empty,empty,empty,Lecture
503,MSL 202,TSL,Decision Making and Army Doctrine,empty,empty,empty,Laboratory
504,MSL 302,01,Applied Leadership,empty,empty,MSL 302-01L - Applied Leadership,Lecture
