,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
1055,SUS 241,01,Social Systems,empty,EES 112 OR SUS 120,empty,Lecture
1056,SUS 241,01L,Social Systems,empty,EES 112 OR SUS 120,empty,Laboratory
1057,SUS 335,01,Sustainability and Social Justice,"GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",EES 112 OR EES 113 OR EES 115 OR SUS 120,empty,Lecture
1058,SUS 335,01L,Sustainability and Social Justice,"GER - Global Awareness :: IEJ (Identities, Equity, and Justice)",EES 112 OR EES 113 OR EES 115 OR SUS 120,empty,Laboratory
1059,SUS 474,01,Senior Capstone,empty,empty,empty,Lecture
1060,THA 101,01,Introduction to Theatre,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1061,THA 101,02,Introduction to Theatre,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1062,THA 111,01,Introduction to Acting,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1063,THA 115,01,Stagecraft,empty,"THA 101, THA 111, THA 116 OR THA 120",THA 115-01L - Stagecraft,Lecture
1064,THA 115,01L,Stagecraft,empty,"THA 101, THA 111, THA 116 OR THA 120",THA 115-01 - Stagecraft,Laboratory
1065,THA 211,01,Theatre History II,empty,empty,empty,Lecture
1066,THA 220,01,Acting II: Characterization & Storytelling,IDS :: Musical Theatre,THA 120 or THA 223 or THA 224 or THA 320 or THA 420,empty,Lecture
1067,THA 224,01,Movement for the Actor,"GER - CORE :: MB (Mind and Body), IDS :: Musical Theatre",empty,THA 224-01L - Movement for the Actor,Lecture
1068,THA 224,01L,Movement for the Actor,"GER - CORE :: MB (Mind and Body), IDS :: Musical Theatre",empty,THA 224-01 - Movement for the Actor,Laboratory
1069,THA 240,01,Playwriting,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),empty,empty,Lecture
1070,THA 316,01,Costume Design,empty,THA 101 OR THA 115 OR THA 116 OR THA 120,empty,Lecture
1071,THA 430,01,Senior Synthesis,empty,empty,empty,Seminar
1072,THA 501,01,Independent Study,empty,Instructor permission required,empty,Independent Study
1073,THA 501,02,Independent Study,empty,Instructor permission required,empty,Independent Study
1074,WGS 230,01,Issues in Women's  Gender and Sexuality Studies,"GER - Global Awareness :: IEJ (Identities, Equity, and Justice), IDS :: Womenâ€™s, Gender, and Sexuality Studies",empty,empty,Lecture
1075,WGS 240,01,Women in Science,"IDS :: Medicine, Health and Culture, IDS :: Science Education, IDS :: Womenâ€™s, Gender, and Sexuality Studies",empty,empty,Lecture
