,CourseCode,Section,CourseTitle,CourseTags,Prerequisites,CourseCluster,InstructionalFormat
195,CHM 511,14,Undergraduate Thesis II,GER - Writing :: WR (Writing-Research Intensive),CHM 510 Undergraduate Thesis I,empty,Independent Study
196,CHN 120,01,Elementary Chinese II,"IDS :: Asian Studies, IDS :: Chinese Studies",CHN 110 OR CHN PL 120,empty,Lecture
197,CHN 202,01,Intermediate Chinese II,"GER - CORE :: FL (Foreign Language), IDS :: Asian Studies, IDS :: Chinese Studies",CHN 201 OR CHN PL 202,empty,Lecture
198,CHN 302,01,Intermediate Chinese IV,"IDS :: Asian Studies, IDS :: Chinese Studies",CHN 301,empty,Lecture
199,CHN 402,01,Advanced Chinese II,"IDS :: Asian Studies, IDS :: Chinese Studies",CHN 401,empty,Lecture
200,CHN 504,01,Directed Independent Study,IDS :: Linguistics,Instructor permission required,empty,Independent Study
201,CLS 214,01,Law and Order: Greece & Rome,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
202,CLS 232,01,Guide to the Good Life,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
203,CLS 331,01,Constructing Identities,GER - CORE :: UQ (Ultimate Questions),empty,empty,Lecture
204,CLS 401,01,Seminar in Classics,GER - Writing :: WR (Writing-Research Intensive),Instructor permission required,empty,Lecture
205,COM 101,01,Public Speaking,IDS :: Science Education,empty,empty,Lecture
206,COM 101,02,Public Speaking,IDS :: Science Education,empty,empty,Lecture
207,COM 101,03,Public Speaking,IDS :: Science Education,empty,empty,Lecture
208,COM 101,04,Public Speaking,IDS :: Science Education,empty,empty,Lecture
209,COM 101,05,Public Speaking,IDS :: Science Education,empty,empty,Lecture
210,COM 102,01,Media & Society,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",No COM 102 equivalent,empty,Lecture
211,COM 102,02,Media & Society,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",No COM 102 equivalent,empty,Lecture
212,COM 201,01,Rhetoric & Strategy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",empty,empty,Lecture
213,COM 201,02,Rhetoric & Strategy,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Ancient Greek and Roman Studies",COM 101 (Prerequisite or Corequisite),empty,Lecture
214,COM 202,01,Digital Storytelling,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),COM 101 OR COM 102 OR ART 111,empty,Lecture
215,COM 202,02,Digital Storytelling,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),COM 101 OR COM 102 OR ART 111,empty,Lecture
216,COM 202,03,Digital Storytelling,GER - CORE :: VP (Human Cultures - Visual and Performing Arts),COM 101 OR COM 102 OR ART 111,empty,Lecture
217,COM 302,01,Media Criticism,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), GER - Writing :: WR (Writing-Research Intensive), IDS :: Film Studies",empty,empty,Lecture
218,COM 302,01L,Media Criticism,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), GER - Writing :: WR (Writing-Research Intensive), IDS :: Film Studies",empty,empty,Laboratory
219,COM 303,01,Communication Research Methods,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Writing :: WR (Writing-Research Intensive)",COM 102 OR COM 201,empty,Lecture
220,COM 304,01,Broadcast Communication,IDS :: Journalism,COM 202 Digital Storytelling,empty,Lecture
221,COM 314,01,Social Media Strategy,"IDS :: Journalism, IDS :: Visual Strategy",COM 202 Digital Storytelling,empty,Lecture
222,COM 341,01,Interpersonal Communication,empty,COM 101 Public Speaking,empty,Lecture
223,COM 351,01,Advocacy,"IDS :: Science Education, IDS :: Visual Strategy",COM 201 AND COM 202,empty,Lecture
224,COM 353,01,Political Communication,GER - CORE :: HA (Historical Analysis),empty,empty,Lecture
225,COM 421,01,Studies in Mass Media (Media Management),"IDS :: Film Studies, IDS :: Journalism",COM 202 Digital Storytelling,empty,Lecture
226,COM 460,01,Communication Ethics,GER - CORE :: UQ (Ultimate Questions),COM 201 Rhetoric and Strategy,empty,Lecture
227,COM 461,01,Media Law,empty,COM 102 Media and Society,empty,Lecture
228,COM 503,01,Individualized Internship,empty,Instructor permission required,empty,Independent Study
229,COM 505,01,Structured Internship,IDS :: Journalism,Instructor permission required,empty,Independent Study
230,CSC 105,01,Intro to Computer Science (Man vs. Machine),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-01L - Intro to Computer Science (Man vs. Machine),Lecture
231,CSC 105,01L,Intro to Computer Science (Man vs. Machine),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-01 - Intro to Computer Science (Man vs. Machine),Laboratory
232,CSC 105,02,Intro to Computer Science (Social Media),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-02L - Intro to Computer Science (Social Media),Lecture
233,CSC 105,02L,Intro to Computer Science (Social Media),GER - CORE :: MR (Mathematical and Formal Reasoning),empty,CSC 105-02 - Intro to Computer Science (Social Media),Laboratory
234,CSC 121,01,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-01L - Intro to Computer Programming,Lecture
235,CSC 121,01L,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-01 - Intro to Computer Programming,Laboratory
236,CSC 121,02,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-02L - Intro to Computer Programming,Lecture
237,CSC 121,02L,Intro to Computer Programming,"GER - CORE :: MR (Mathematical and Formal Reasoning), IDS :: Data Analytics",CSC 105 OR BIO 111 OR CHM 110 OR EES 112 OR EES 113 OR EES 115 OR MTH 145 OR MTH 150 OR PHY 111,CSC 121-02 - Intro to Computer Programming,Laboratory
238,CSC 122,01,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,CSC 122-01L - Data Structures and Algorithms,Lecture
239,CSC 122,01L,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,CSC 122-01 - Data Structures and Algorithms,Laboratory
240,CSC 122,02,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,CSC 122-02L - Data Structures and Algorithms,Lecture
241,CSC 122,02L,Data Structures and Algorithms,empty,CSC 121 Intro to Computer Programming,CSC 122-02 - Data Structures and Algorithms,Laboratory
242,CSC 223,01,Advanced Data Structures and Software Development,IDS :: Linguistics,CSC 122 Data Structures and Algorithms,empty,Lecture
243,CSC 223,01L,Advanced Data Structures and Software Development,IDS :: Linguistics,CSC 122 Data Structures and Algorithms,empty,Laboratory
244,CSC 231,01,Computer Organization,empty,CSC 105 AND CSC 121,empty,Lecture
245,CSC 231,01L,Computer Organization,empty,CSC 105 AND CSC 121,empty,Laboratory
246,CSC 271,01,Morals  Law and Society in the Digital Age,"GER - CORE :: UQ (Ultimate Questions), IDS :: Science Education",empty,empty,Lecture
247,CSC 341,01,Database Management Systems,IDS :: Data Analytics,CSC 122 Data Structures and Algorithms,empty,Lecture
248,CSC 341,01L,Database Management Systems,IDS :: Data Analytics,CSC 122 Data Structures and Algorithms,empty,Laboratory
249,CSC 343,01,Artificial Intelligence,"IDS :: Data Analytics, IDS :: Linguistics",CSC 122 AND (CSC 261 OR MTH 260),empty,Lecture
250,CSC 343,01L,Artificial Intelligence,"IDS :: Data Analytics, IDS :: Linguistics",CSC 122 AND (CSC 261 OR MTH 260),empty,Laboratory
251,CSC 475,01,Seminar in Computer Science,GER - Writing :: WR (Writing-Research Intensive),(any FYW course) AND CSC 122 AND (1 course in CSC numbered 300 or greater),empty,Seminar
252,CSC 501,01,Independent Study,empty,Instructor permission required,empty,Independent Study
253,CSC 501,02,Independent Study,empty,Instructor permission required,empty,Independent Study
254,CSC 502,01,Research,GER - Writing :: WR (Writing-Research Intensive),Instructor permission required,empty,Independent Study
255,DAN 220,01,Dance Techniques II,"GER - CORE :: VP (Human Cultures - Visual and Performing Arts), IDS :: Musical Theatre",PRQ â€“ DAN 120 Foundations of Dance,empty,Lecture
256,ECN 111,01,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
257,ECN 111,02,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
258,ECN 111,03,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
259,ECN 111,04,Introduction to Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Urban Studies",empty,empty,Lecture
260,ECN 224,01,Law and Economics,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
261,ECN 233,01,Economics of Gender,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Poverty Studies, IDS :: Womenâ€™s, Gender, and Sexuality Studies",ECN 111 Introduction to Economics,empty,Lecture
262,ECN 234,01,Urban Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Environmental Studies, IDS :: Poverty Studies, IDS :: Urban Studies",ECN 111 Introduction to Economics,empty,Lecture
263,ECN 241,01,Money and Banking,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
264,ECN 245,01,Development Economics,"GER - CORE :: HB (Empirical Study of Human Behavior), GER - Global Awareness :: WC (World Cultures), IDS :: Asian Studies",ECN 111 Introduction to Economics,empty,Lecture
265,ECN 252,01,International Trade Theory and Policy,GER - CORE :: HB (Empirical Study of Human Behavior),ECN 111 Introduction to Economics,empty,Lecture
266,ECN 331,02,Empirical Methods in Economics,"GER - Writing :: WR (Writing-Research Intensive), IDS :: Data Analytics",(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),ECN 331-02L - Empirical Methods in Economics,Lecture
267,ECN 331,02L,Empirical Methods in Economics,"GER - Writing :: WR (Writing-Research Intensive), IDS :: Data Analytics",(1 FYW course) AND (ECN 111) AND (MTH 145 OR MTH 150) AND (ECN 120 or MTH 120 or MTH 340),ECN 331-02 - Empirical Methods in Economics,Laboratory
268,ECN 345,01,Intermediate Macroeconomics Analysis,empty,ECN 111 AND (MTH 145 OR MTH 150) AND (1 Economics course numbered 201 or higher excluding ECN 503),empty,Lecture
269,ECN 475,01,Senior Seminar in Economics (Natural Resources),IDS :: Data Analytics,ECN 331 AND ECN 345 AND ECN 346,empty,Seminar
270,ECN 475,02,Senior Seminar in Economics (Economic Forecasting),IDS :: Data Analytics,ECN 331 AND ECN 345 AND ECN 346,empty,Seminar
271,EDU 001,01,Education Laboratory I,empty,empty,empty,Laboratory
272,EDU 001,02,Education Laboratory I,empty,empty,empty,Laboratory
273,EDU 111,01,Perspectives on American Education,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Poverty Studies",empty,empty,Lecture
274,EDU 111,02,Perspectives on American Education,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Poverty Studies",empty,empty,Lecture
275,EDU 120,01,Human Development,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
276,EDU 120,02,Human Development,"GER - CORE :: HB (Empirical Study of Human Behavior), IDS :: Science Education",empty,empty,Lecture
277,EDU 221,01,Students with Exceptionalities,IDS :: Science Education,EDU 111 AND EDU 120,empty,Lecture
278,EDU 222,01,Nature of Learning Disabilities,empty,EDU 221 Students with Exceptionalities,empty,Lecture
279,EDU 223,01,Nature of Emotional and Behavioral Disorders,empty,EDU 221 Students with Exceptionalities,empty,Lecture
280,EDU 235,01,Comparative International Education,empty,EDU 111 Perspectives on American Education,empty,Lecture
281,EDU 250,01,Scholarly Reading and Writing in Education,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Writing :: WR (Writing-Research Intensive)",FYW (First Year Writing Seminar),empty,Lecture
282,EDU 280,01,"Diversity, Equity & Inclusion in Education",empty,empty,empty,Lecture
283,EDU 305,01,Arts Integration in Elementary Grades,empty,EDU 111 AND EDU 120,empty,Lecture
284,EDU 331,01,Literacy Processes and Instruction in Grades 2-6,empty,EDU 111 AND EDU 120,empty,Lecture
285,EDU 332,01,Social Studies in Grades PK-6,empty,EDU 111 AND EDU 120,empty,Lecture
286,EDU 337,01,Early Childhood Curriculum: Content and Resources,empty,EDU 111 AND EDU 120,empty,Lecture
287,EDU 430,01,Assessment for Instructional Planning,empty,EDU 221 Students with Exceptionalities,empty,Lecture
288,EDU 431,01,Diverse School Cultures: Teaching  Learning and Managment,empty,EDU 221 Students with Exceptionalities,empty,Lecture
289,EDU 432,01,Integrating Curriculum and Technology,empty,EDU 221 Students with Exceptionalities,empty,Lecture
290,EDU 434,01,Content Literacy Strategies and Modifications for Diverse Learners,empty,Education or Music Education only,empty,Lecture
291,EDU 434,02,Content Literacy Strategies and Modifications for Diverse Learners,empty,Education or Music Education only,empty,Lecture
292,EDU 464,TU,Critique of Science Education Literature,IDS :: Science Education,empty,empty,Lecture
293,EDU 470,01,Practicum in Teaching,empty,EDU 221 Students with Exceptionalities,empty,Internship
294,EDU 470,02,Practicum in Teaching,empty,EDU 221 Students with Exceptionalities,empty,Internship
295,EDU 470,03,Practicum in Teaching,empty,EDU 221 Students with Exceptionalities,empty,Internship
296,EDU 470,04,Practicum in Teaching,empty,EDU 221 Students with Exceptionalities,empty,Internship
297,EDU 470,05,Practicum in Teaching,empty,EDU 221 Students with Exceptionalities,empty,Internship
298,EDU 503,01,Individualized Internship,empty,Instructor permission required,empty,Internship
299,EDU 505,01,Teaching Internship,empty,Instructor permission required,empty,Internship
300,EDU 506,01,Internship in Human Service Non-Profits,empty,Instructor permission required,empty,Internship
301,EES 112,01,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-01L - Environmental Science,Lecture
302,EES 112,01L,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-01 - Environmental Science,Laboratory
303,EES 112,02,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-02L - Environmental Science,Lecture
304,EES 112,02L,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-02 - Environmental Science,Laboratory
305,EES 112,03,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-03L - Environmental Science,Lecture
306,EES 112,03L,Environmental Science,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,EES 112-03 - Environmental Science,Laboratory
307,EES 113,01,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 113-01L - Natural Hazards and Natural Disasters,Lecture
308,EES 113,01L,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 113-01 - Natural Hazards and Natural Disasters,Laboratory
309,EES 113,02,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 113-02L - Natural Hazards and Natural Disasters,Lecture
310,EES 113,02L,Natural Hazards and Natural Disasters,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,EES 113-02 - Natural Hazards and Natural Disasters,Laboratory
311,EES 115,01,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,empty,Lecture
312,EES 115,01L,Earth Systems,"GER - CORE :: NWL - Natural World with Lab (meets requirement for BS and all other degree types), GER - Global Awareness :: NE (Humans and the Natural Environment)",empty,empty,Laboratory
313,EES 201,01,Geographic Information Systems,"IDS :: Data Analytics, IDS :: Environmental Studies, IDS :: Urban Studies",empty,empty,Lecture
314,EES 201,01L,Geographic Information Systems,"IDS :: Data Analytics, IDS :: Environmental Studies, IDS :: Urban Studies",empty,empty,Laboratory
315,EES 218,01,Plate Tectonics and Earthquakes,empty,EES 111 OR EES 112 OR EES 113 OR EES 115,empty,Lecture
316,EES 218,01L,Plate Tectonics and Earthquakes,empty,EES 111 OR EES 112 OR EES 113 OR EES 115,empty,Laboratory
317,EES 230,01,Watershed Hydrology,IDS :: Environmental Studies,EES 111 OR EES 112 OR EES 113 OR EES 115 OR BIO 111 OR CHM 110,empty,Lecture
318,EES 230,01L,Watershed Hydrology,IDS :: Environmental Studies,EES 111 OR EES 112 OR EES 113 OR EES 115 OR BIO 111 OR CHM 110,empty,Laboratory
319,EES 301,01,Remote Sensing,IDS :: Data Analytics,empty,empty,Lecture
320,EES 301,01L,Remote Sensing,IDS :: Data Analytics,empty,empty,Laboratory
321,EES 402,01,Geochemistry,empty,EES 220 Mineralogy and Petrology I,empty,Lecture
322,EES 402,01L,Geochemistry,empty,EES 220 Mineralogy and Petrology I,empty,Laboratory
323,EES 474,01,Senior Capstone,empty,EES 472 OR SUS 472 OR SUS 473,empty,Lecture
324,ENG 111,01,Texts and Meaning (Modern Poetry),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
325,ENG 111,02,Texts and Meaning (Modern Poetry),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
326,ENG 111,03,Texts and Meaning (British Literature Since 1798),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
327,ENG 111,05,Texts and Meaning (Disorderly Conduct: Law and Literature),"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
328,ENG 200,01,Introduction to Creative Writing,empty,FYW (First Year Writing Seminar),empty,Lecture
329,ENG 200,02,Introduction to Creative Writing,empty,FYW (First Year Writing Seminar),empty,Lecture
330,ENG 212,01,Journalism Principles and Practice,IDS :: Journalism,FYW (First Year Writing Seminar),empty,Lecture
331,ENG 220,01,Writing Poems,empty,FYW (First Year Writing Seminar),empty,Lecture
332,ENG 221,01,Writing Fiction,empty,FYW (First Year Writing Seminar),empty,Lecture
333,ENG 223,01,Writing Nonfiction,IDS :: Science Education,FYW (First Year Writing Seminar),empty,Lecture
334,ENG 230,01,Digital Writing,"IDS :: Journalism, IDS :: Visual Strategy",FYW (First Year Writing Seminar),empty,Lecture
335,ENG 281,01,Food Writing,empty,FYW (First Year Writing Seminar),empty,Lecture
336,ENG 293,01,Literature of the South,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), IDS :: Africana Studies",empty,empty,Lecture
337,ENG 338,01,Victorian Novel,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
338,ENG 350A,01,American Novel to World War I,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts)",empty,empty,Lecture
339,ENG 399,03,Upper Level Pathways,empty,FYW - First Year Writing,empty,Experiential
340,ENG 475,01,Senior Seminar in English,GER - Writing :: WR (Writing-Research Intensive),FYW (First Year Writing Seminar),empty,Seminar
341,ENG 501,01,Independent Study,IDS :: Linguistics,Instructor permission required,empty,Independent Study
342,ENG 501,02,Independent Study,IDS :: Linguistics,Instructor permission required,empty,Independent Study
343,EST 301,01,Environment and Society,"GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,empty,Lecture
344,EST 301,01L,Environment and Society,"GER - Global Awareness :: NE (Humans and the Natural Environment), IDS :: Environmental Studies",empty,empty,Laboratory
345,FRN 120,01,Elementary French II,empty,FRN 110,empty,Lecture
346,FRN 120,02,Elementary French II,empty,FRN 110,empty,Lecture
347,FRN 201,01,Intermediate French I,GER - CORE :: FL (Foreign Language),FRN 115 OR FRN 120 OR FRN-PL 201,empty,Lecture
348,FRN 201,02,Intermediate French I,GER - CORE :: FL (Foreign Language),FRN 115 OR FRN 120 OR FRN-PL 201,empty,Lecture
349,FRN 214,01,French Conversation,GER - CORE :: FL (Foreign Language),FRN 201 OR FRN-PL 214 or 215,empty,Lecture
350,FRN 323,01,"Quebec Language, Civilization & Culture",IDS :: Linguistics,1 course in FRN numbered 214 or higher OR FRN PL.300+,empty,Lecture
351,FRN 435,01,Literatures in French: Writing Across Worlds,"GER - CORE :: TA (Critical, Analytical Interpretation of Texts), GER - Global Awareness :: WC (World Cultures), GER - Writing :: WR (Writing-Research Intensive)",(1 FYW course) AND ((1 course in French numbered 300 or higher) OR (FRN PL.300+)),empty,Lecture
352,FYW 1111,01,Haunted Mansions,"FYW topics :: AE (Artistic Expression), FYW topics :: LT (Literature), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
353,FYW 1111,02,Haunted Mansions,"FYW topics :: AE (Artistic Expression), FYW topics :: LT (Literature), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
354,FYW 1116,01,Language  Argument and Culture,"FYW topics :: EL (Education and Learning), FYW topics :: VC (Visual Culture), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
355,FYW 1127,01,To Walk the Land,"FYW topics :: PE (Physical Environment), FYW topics :: SP (Sustainable Practices), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
356,FYW 1133,01,Can We Make Sense of the 60s?,"FYW topics :: GP (Government and Politics), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: PH (People and Issues in History), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
357,FYW 1140,01,History of Detective Fiction,"FYW topics :: LT (Literature), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RE (Race, Ethnicity, and Social Class), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
358,FYW 1141,01,Homer and History,"FYW topics :: LT (Literature), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
359,FYW 1151,01,American Dream Ideal and Reality,"FYW topics :: LT (Literature), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RE (Race, Ethnicity, and Social Class), FYW topics :: SG (Sexuality and Gender), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
360,FYW 1154,01,The Wealth of Nations: the Life  Ideas  and influence of Adam Smith,"FYW topics :: BW (Business World), FYW topics :: PT (Philosophical Thought), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
361,FYW 1154,02,The Wealth of Nations: the Life  Ideas  and influence of Adam Smith,"FYW topics :: BW (Business World), FYW topics :: PT (Philosophical Thought), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
362,FYW 1178,01,Academic Autobiography,"FYW topics :: PH (People and Issues in History), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
363,FYW 1178,02,Academic Autobiography,"FYW topics :: PH (People and Issues in History), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
364,FYW 1191,01,Neil Gaiman and the Mythology of Life and Death,"FYW topics :: PT (Philosophical Thought), FYW topics :: RS (Religion and Spirituality), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
365,FYW 1193,01,Reading Flannery O'Connor,"FYW topics :: LT (Literature), FYW topics :: RS (Religion and Spirituality), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
366,FYW 1202,01,Medieval Forests in Literature and Law,"FYW topics :: LT (Literature), FYW topics :: PH (People and Issues in History), FYW topics :: SP (Sustainable Practices), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
367,FYW 1234,01,Bird by Bird: Interactions in Nature and Society,"FYW topics :: LT (Literature), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: PE (Physical Environment), FYW topics :: SI (Scientific Inquiry), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
368,FYW 1259,01,Reconsidering James Baldwin in an Era of #BlackLivesMatter,"FYW topics :: CE (Current Events), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: PH (People and Issues in History), FYW topics :: RE (Race, Ethnicity, and Social Class), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
369,FYW 1263,01,Representations of Prison in Print and Film,"FYW topics :: DF (Drama and Film), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RE (Race, Ethnicity, and Social Class), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
370,FYW 1263,02,Representations of Prison in Print and Film,"FYW topics :: DF (Drama and Film), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RE (Race, Ethnicity, and Social Class), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
371,FYW 1267,01,Fairy Tales and Childhood,"FYW topics :: LT (Literature), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
372,FYW 1268,01,France. Friend or Frenemy?,"FYW topics :: CE (Current Events), FYW topics :: GP (Government and Politics), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
373,FYW 1280,01,A Funny Business: Humor and Politics,"FYW topics :: CE (Current Events), FYW topics :: GP (Government and Politics), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: RE (Race, Ethnicity, and Social Class), FYW topics :: VC (Visual Culture), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
374,FYW 1303,01,Ethical  Social  and Political Issues in Star Wars,"FYW topics :: DF (Drama and Film), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: PT (Philosophical Thought), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
375,FYW 1309,01,Artificial Intelligence in Media and Pop Culture,"FYW topics :: IT (Information Technology), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: PT (Philosophical Thought), FYW topics :: SI (Scientific Inquiry), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
376,FYW 1310,01,Sustainable Furman,"FYW topics :: PE (Physical Environment), FYW topics :: SP (Sustainable Practices), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
377,FYW 1311,01,Game On! Tabletop Play and Contemporary Culture,"FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: VC (Visual Culture), GER - Writing :: FYW (First Year Writing Seminar)",empty,empty,Seminar
378,FYW 1312,01,Technofeminism,"FYW topics :: IT (Information Technology), FYW topics :: MM (Mass Media and Popular Culture), FYW topics :: SG (Sexuality and Gender), FYW topics :: SR (Self-Reflection and Identity), GER - Writing :: FYW (First Year Writing Seminar), IDS :: Womenâ€™s, Gender, and Sexuality Studies",empty,empty,Seminar
379,GRK 120,01,Elementary Greek II,empty,GRK 110 OR GRK-PL 120,empty,Lecture
